ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core2_core,useful_load_dram,hart_0,Accumulator,57613899000,0,30303,30303,30303,1,1
system_pxn0_pod0_core2_core,useful_store_dram,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_atomic_dram,hart_0,Accumulator,57613899000,0,27727,27727,27727,1,1
system_pxn0_pod0_core2_core,pgas_translations,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,l2sp_interarrival,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,busy_cycles,,Accumulator,57613899000,0,3737955,3737955,3737955,1,1
system_pxn0_pod0_core2_core,stall_cycles,,Accumulator,57613899000,0,24144046,644859571006,69143,1,755160
system_pxn0_pod0_core2_core,icache_miss,,Accumulator,57613899000,0,2796,2796,2796,1,1
system_pxn0_pod0_core2_core,memory_wait_cycles,,Accumulator,57613899000,0,29389561,29389561,29389561,1,1
system_pxn0_pod0_core2_core,active_idle_cycles,,Accumulator,57613899000,0,69143,69143,69143,1,1
system_pxn0_pod0_core2_core,load_latency_total,,Accumulator,57613899000,0,29389561,11271628499,1261201,2,638
system_pxn0_pod0_core2_core,load_request_count,,Accumulator,57613899000,0,1261201,1261201,1261201,1,1
system_pxn0_pod0_core2_core,dram_load_latency_total,,Accumulator,57613899000,0,13158728,5709954220,30333,432,587
system_pxn0_pod0_core2_core,dram_load_request_count,,Accumulator,57613899000,0,30333,30333,30333,1,1
system_pxn0_pod0_core2_core,useful_busy_cycles,,Accumulator,57613899000,0,1729068,1729068,1729068,1,1
system_pxn0_pod0_core2_core,useful_memory_wait_cycles,,Accumulator,57613899000,0,26909387,26909387,26909387,1,1
system_pxn0_pod0_core2_core,useful_active_idle_cycles,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_load_latency_total,,Accumulator,57613899000,0,26909387,11223939333,695192,2,587
system_pxn0_pod0_core2_core,useful_load_request_count,,Accumulator,57613899000,0,695192,695192,695192,1,1
system_pxn0_pod0_core2_core,useful_dram_load_latency_total,,Accumulator,57613899000,0,13145686,5704280998,30303,432,587
system_pxn0_pod0_core2_core,useful_dram_load_request_count,,Accumulator,57613899000,0,30303,30303,30303,1,1
system_pxn0_pod0_core2_core,outstanding_requests_sum,,Accumulator,57613899000,0,30650762,30650762,30650762,1,1
system_pxn0_pod0_core2_core,useful_outstanding_requests_sum,,Accumulator,57613899000,0,27604579,27604579,27604579,1,1
system_pxn0_pod0_core2_core,dram_outstanding_requests_sum,,Accumulator,57613899000,0,13189061,13189061,13189061,1,1
system_pxn0_pod0_core2_core,useful_dram_outstanding_requests_sum,,Accumulator,57613899000,0,13175989,13175989,13175989,1,1
system_pxn0_pod0_core3_core,load_l1sp,hart_0,Accumulator,57613899000,0,660521,660521,660521,1,1
system_pxn0_pod0_core3_core,store_l1sp,hart_0,Accumulator,57613899000,0,463055,463055,463055,1,1
system_pxn0_pod0_core3_core,atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,load_l2sp,hart_0,Accumulator,57613899000,0,74407,74407,74407,1,1
system_pxn0_pod0_core3_core,store_l2sp,hart_0,Accumulator,57613899000,0,563,563,563,1,1
system_pxn0_pod0_core3_core,atomic_l2sp,hart_0,Accumulator,57613899000,0,136,136,136,1,1
system_pxn0_pod0_core3_core,load_dram,hart_0,Accumulator,57613899000,0,30429,30429,30429,1,1
system_pxn0_pod0_core3_core,store_dram,hart_0,Accumulator,57613899000,0,1,1,1,1,1
system_pxn0_pod0_core3_core,atomic_dram,hart_0,Accumulator,57613899000,0,28005,28005,28005,1,1
system_pxn0_pod0_core3_core,load_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,store_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,atomic_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_l1sp,hart_0,Accumulator,57613899000,0,408617,408617,408617,1,1
system_pxn0_pod0_core3_core,useful_store_l1sp,hart_0,Accumulator,57613899000,0,219103,219103,219103,1,1
system_pxn0_pod0_core3_core,useful_atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_l2sp,hart_0,Accumulator,57613899000,0,5253,5253,5253,1,1
system_pxn0_pod0_core3_core,useful_store_l2sp,hart_0,Accumulator,57613899000,0,545,545,545,1,1
system_pxn0_pod0_core3_core,useful_atomic_l2sp,hart_0,Accumulator,57613899000,0,118,118,118,1,1
system_pxn0_pod0_core3_core,useful_load_dram,hart_0,Accumulator,57613899000,0,30399,30399,30399,1,1
system_pxn0_pod0_core3_core,useful_store_dram,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_atomic_dram,hart_0,Accumulator,57613899000,0,27967,27967,27967,1,1
system_pxn0_pod0_core3_core,pgas_translations,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,l2sp_interarrival,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,busy_cycles,,Accumulator,57613899000,0,3730887,3730887,3730887,1,1
system_pxn0_pod0_core3_core,stall_cycles,,Accumulator,57613899000,0,24006761,644249386487,69108,1,755190
system_pxn0_pod0_core3_core,icache_miss,,Accumulator,57613899000,0,2796,2796,2796,1,1
system_pxn0_pod0_core3_core,memory_wait_cycles,,Accumulator,57613899000,0,29507383,29507383,29507383,1,1
system_pxn0_pod0_core3_core,active_idle_cycles,,Accumulator,57613899000,0,69108,69108,69108,1,1
system_pxn0_pod0_core3_core,load_latency_total,,Accumulator,57613899000,0,29507383,11329742777,1257117,2,614
system_pxn0_pod0_core3_core,load_request_count,,Accumulator,57613899000,0,1257117,1257117,1257117,1,1
system_pxn0_pod0_core3_core,dram_load_latency_total,,Accumulator,57613899000,0,13196632,5724597010,30429,432,593
system_pxn0_pod0_core3_core,dram_load_request_count,,Accumulator,57613899000,0,30429,30429,30429,1,1
