ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core1_core,store_dram,hart_0,Accumulator,5468748000,0,1,1,1,1,1
system_pxn0_pod0_core1_core,atomic_dram,hart_0,Accumulator,5468748000,0,16652,16652,16652,1,1
system_pxn0_pod0_core1_core,load_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,store_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,atomic_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_load_l1sp,hart_0,Accumulator,5468748000,0,289807,289807,289807,1,1
system_pxn0_pod0_core1_core,useful_store_l1sp,hart_0,Accumulator,5468748000,0,155171,155171,155171,1,1
system_pxn0_pod0_core1_core,useful_atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_load_l2sp,hart_0,Accumulator,5468748000,0,8141,8141,8141,1,1
system_pxn0_pod0_core1_core,useful_store_l2sp,hart_0,Accumulator,5468748000,0,1235,1235,1235,1,1
system_pxn0_pod0_core1_core,useful_atomic_l2sp,hart_0,Accumulator,5468748000,0,186,186,186,1,1
system_pxn0_pod0_core1_core,useful_load_dram,hart_0,Accumulator,5468748000,0,19744,19744,19744,1,1
system_pxn0_pod0_core1_core,useful_store_dram,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_atomic_dram,hart_0,Accumulator,5468748000,0,16640,16640,16640,1,1
system_pxn0_pod0_core1_core,pgas_translations,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,l2sp_interarrival,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,busy_cycles,,Accumulator,5468748000,0,1414899,1414899,1414899,1,1
system_pxn0_pod0_core1_core,stall_cycles,,Accumulator,5468748000,0,768377,7271343595,7691,1,83981
system_pxn0_pod0_core1_core,icache_miss,,Accumulator,5468748000,0,3350,3350,3350,1,1
system_pxn0_pod0_core1_core,memory_wait_cycles,,Accumulator,5468748000,0,3029061,3029061,3029061,1,1
system_pxn0_pod0_core1_core,active_idle_cycles,,Accumulator,5468748000,0,7691,7691,7691,1,1
system_pxn0_pod0_core1_core,load_latency_total,,Accumulator,5468748000,0,3029061,104292945,553115,2,622
system_pxn0_pod0_core1_core,load_request_count,,Accumulator,5468748000,0,553115,553115,553115,1,1
system_pxn0_pod0_core1_core,dram_load_latency_total,,Accumulator,5468748000,0,783953,35504063,19774,34,227
system_pxn0_pod0_core1_core,dram_load_request_count,,Accumulator,5468748000,0,19774,19774,19774,1,1
system_pxn0_pod0_core1_core,useful_busy_cycles,,Accumulator,5468748000,0,1191322,1191322,1191322,1,1
system_pxn0_pod0_core1_core,useful_memory_wait_cycles,,Accumulator,5468748000,0,2750317,2750317,2750317,1,1
system_pxn0_pod0_core1_core,useful_active_idle_cycles,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_load_latency_total,,Accumulator,5468748000,0,2750317,98657581,490924,2,227
system_pxn0_pod0_core1_core,useful_load_request_count,,Accumulator,5468748000,0,490924,490924,490924,1,1
system_pxn0_pod0_core1_core,useful_dram_load_latency_total,,Accumulator,5468748000,0,782805,35455497,19744,34,227
system_pxn0_pod0_core1_core,useful_dram_load_request_count,,Accumulator,5468748000,0,19744,19744,19744,1,1
